docID,edinetCode,secCode,filerName,docTypeCode,docDescription,submitDateTime,path
S100WL5K,E35254,,ＳＯＳｉＬＡ物流リート投資法人,120,有価証券報告書（内国投資証券）－第11期(2024/12/01－2025/05/31),2025-08-25 15:30,data\raw\edinet\2025-08-25\S100WL5K
S100WKZJ,E34960,44430,Ｓａｎｓａｎ株式会社,120,有価証券報告書－第18期(2024/06/01－2025/05/31),2025-08-25 15:30,data\raw\edinet\2025-08-25\S100WKZJ
S100WL3P,E38662,55750,株式会社Ｇｌｏｂｅｅ,135,確認書,2025-08-25 15:30,data\raw\edinet\2025-08-25\S100WL3P
S100WL3G,E38662,55750,株式会社Ｇｌｏｂｅｅ,120,有価証券報告書－第11期(2024/06/01－2025/05/31),2025-08-25 15:30,data\raw\edinet\2025-08-25\S100WL3G
S100WKZN,E34960,44430,Ｓａｎｓａｎ株式会社,235,内部統制報告書－第18期(2024/06/01－2025/05/31),2025-08-25 15:31,data\raw\edinet\2025-08-25\S100WKZN
S100WKW9,E13410,,日本都市ファンド投資法人,180,臨時報告書（内国特定有価証券）,2025-08-25 15:31,data\raw\edinet\2025-08-25\S100WKW9
S100WKZO,E34960,44430,Ｓａｎｓａｎ株式会社,135,確認書,2025-08-25 15:31,data\raw\edinet\2025-08-25\S100WKZO
S100WL3K,E38662,55750,株式会社Ｇｌｏｂｅｅ,235,内部統制報告書－第11期(2024/06/01－2025/05/31),2025-08-25 15:31,data\raw\edinet\2025-08-25\S100WL3K
S100WKZ9,E30997,,トーセイ・リート投資法人,130,訂正有価証券報告書（内国投資証券）－第21期(2024/11/01－2025/04/30),2025-08-25 15:32,data\raw\edinet\2025-08-25\S100WKZ9
S100WL0N,E00885,44610,第一工業製薬株式会社,180,臨時報告書,2025-08-25 15:32,data\raw\edinet\2025-08-25\S100WL0N
S100WKWB,E13410,,日本都市ファンド投資法人,090,訂正発行登録書（内国投資証券）,2025-08-25 15:32,data\raw\edinet\2025-08-25\S100WKWB
S100WK5H,E35873,,株式会社ヴァレックス・パートナーズ,350,変更報告書,2025-08-25 15:32,data\raw\edinet\2025-08-25\S100WK5H
S100WKM0,E00885,44610,第一工業製薬株式会社,130,訂正有価証券報告書－第161期(2024/04/01－2025/03/31),2025-08-25 15:33,data\raw\edinet\2025-08-25\S100WKM0
S100WL5N,E00458,22880,丸大食品株式会社,090,訂正発行登録書,2025-08-25 15:33,data\raw\edinet\2025-08-25\S100WL5N
S100WK3I,E38425,,株式会社ＭＩ２,350,変更報告書,2025-08-25 15:33,data\raw\edinet\2025-08-25\S100WK3I
S100WKZA,E30997,,トーセイ・リート投資法人,090,訂正発行登録書（内国投資証券）,2025-08-25 15:33,data\raw\edinet\2025-08-25\S100WKZA
S100WKVU,E14705,,産業ファンド投資法人,180,臨時報告書（内国特定有価証券）,2025-08-25 15:33,data\raw\edinet\2025-08-25\S100WKVU
S100WKVX,E14705,,産業ファンド投資法人,090,訂正発行登録書（内国投資証券）,2025-08-25 15:33,data\raw\edinet\2025-08-25\S100WKVX
S100WKK5,E06748,,大和アセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-25 15:34,data\raw\edinet\2025-08-25\S100WKK5
S100WKYP,E36069,,Ｌｏｎｇ　Ｃｏｒｒｉｄｏｒ　Ａｓｓｅｔ　Ｍａｎａｇｅｍｅｎｔ　Ｌｉｍｉｔｅｄ,350,変更報告書,2025-08-25 15:35,data\raw\edinet\2025-08-25\S100WKYP
S100WL5R,E00885,44610,第一工業製薬株式会社,135,確認書,2025-08-25 15:35,data\raw\edinet\2025-08-25\S100WL5R
S100WKXS,E31121,,元榮　太一郎,360,訂正報告書（大量保有報告書・変更報告書）,2025-08-25 15:37,data\raw\edinet\2025-08-25\S100WKXS
S100WL5L,E00885,44610,第一工業製薬株式会社,030,有価証券届出書（参照方式）,2025-08-25 15:38,data\raw\edinet\2025-08-25\S100WL5L
S100WL5T,E35239,,光通信株式会社,350,変更報告書,2025-08-25 15:38,data\raw\edinet\2025-08-25\S100WL5T
S100WKZP,E05449,37600,株式会社ケイブ,180,臨時報告書,2025-08-25 15:39,data\raw\edinet\2025-08-25\S100WKZP
S100WKY7,E35239,,光通信株式会社,350,変更報告書,2025-08-25 15:43,data\raw\edinet\2025-08-25\S100WKY7
S100WKY8,E35239,,光通信株式会社,350,変更報告書,2025-08-25 15:45,data\raw\edinet\2025-08-25\S100WKY8
S100WKY9,E35239,,光通信株式会社,350,変更報告書,2025-08-25 15:49,data\raw\edinet\2025-08-25\S100WKY9
S100WKYA,E35239,,光通信株式会社,350,変更報告書,2025-08-25 15:52,data\raw\edinet\2025-08-25\S100WKYA
S100WL64,E34995,70680,フィードフォースグループ株式会社,120,有価証券報告書－第20期(2024/06/01－2025/05/31),2025-08-25 15:58,data\raw\edinet\2025-08-25\S100WL64
S100WL67,E34995,70680,フィードフォースグループ株式会社,235,内部統制報告書－第20期(2024/06/01－2025/05/31),2025-08-25 15:59,data\raw\edinet\2025-08-25\S100WL67
S100WL16,E05175,48330,株式会社Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,030,有価証券届出書（組込方式）,2025-08-25 16:00,data\raw\edinet\2025-08-25\S100WL16
S100WL26,E31855,61810,タメニー株式会社,180,臨時報告書,2025-08-25 16:00,data\raw\edinet\2025-08-25\S100WL26
S100WKFG,E35393,,株式会社シティインデックスイレブンス,350,変更報告書,2025-08-25 16:00,data\raw\edinet\2025-08-25\S100WKFG
S100WL68,E34995,70680,フィードフォースグループ株式会社,135,確認書,2025-08-25 16:01,data\raw\edinet\2025-08-25\S100WL68
S100WKQR,E02336,77250,株式会社インターアクション,190,訂正臨時報告書,2025-08-25 16:01,data\raw\edinet\2025-08-25\S100WKQR
S100WL5W,E02336,77250,株式会社インターアクション,120,有価証券報告書－第33期(2024/06/01－2025/05/31),2025-08-25 16:03,data\raw\edinet\2025-08-25\S100WL5W
S100WL3F,E02749,99080,日本電計株式会社,190,訂正臨時報告書,2025-08-25 16:03,data\raw\edinet\2025-08-25\S100WL3F
S100WL61,E02336,77250,株式会社インターアクション,235,内部統制報告書－第33期(2024/06/01－2025/05/31),2025-08-25 16:04,data\raw\edinet\2025-08-25\S100WL61
S100WL65,E02336,77250,株式会社インターアクション,135,確認書,2025-08-25 16:05,data\raw\edinet\2025-08-25\S100WL65
S100WKNJ,E03816,,株式会社ＳＢＩ証券,350,変更報告書,2025-08-25 16:06,data\raw\edinet\2025-08-25\S100WKNJ
S100WL1Y,E40269,319A0,株式会社技術承継機構,180,臨時報告書,2025-08-25 16:07,data\raw\edinet\2025-08-25\S100WL1Y
S100WKYL,E34788,,山本　博士,350,変更報告書,2025-08-25 16:12,data\raw\edinet\2025-08-25\S100WKYL
S100WL69,E05097,47650,ＳＢＩグローバルアセットマネジメント株式会社,040,訂正有価証券届出書（参照方式）,2025-08-25 16:12,data\raw\edinet\2025-08-25\S100WL69
S100WL6G,E00845,42280,積水化成品工業株式会社,180,臨時報告書,2025-08-25 16:14,data\raw\edinet\2025-08-25\S100WL6G
S100WL6J,E36701,,ＭＦアセット株式会社,350,変更報告書,2025-08-25 16:17,data\raw\edinet\2025-08-25\S100WL6J
S100WKY6,E39685,,グロースパートナーズ株式会社,360,訂正報告書（大量保有報告書・変更報告書）,2025-08-25 16:19,data\raw\edinet\2025-08-25\S100WKY6
S100WKGI,E39685,,グロースパートナーズ株式会社,350,変更報告書,2025-08-25 16:23,data\raw\edinet\2025-08-25\S100WKGI
S100WL60,E40769,,株式会社ＵＥＤ,360,訂正報告書（大量保有報告書・変更報告書）,2025-08-25 16:27,data\raw\edinet\2025-08-25\S100WL60
S100WL6R,E00492,29140,日本たばこ産業株式会社,180,臨時報告書,2025-08-25 16:29,data\raw\edinet\2025-08-25\S100WL6R
S100WL2N,E39476,151A0,株式会社ダイブ,180,臨時報告書,2025-08-25 16:30,data\raw\edinet\2025-08-25\S100WL2N
S100WL6T,E00492,29140,日本たばこ産業株式会社,090,訂正発行登録書,2025-08-25 16:32,data\raw\edinet\2025-08-25\S100WL6T
S100WL5A,E40950,,黒田　直樹,360,訂正報告書（大量保有報告書・変更報告書）,2025-08-25 16:34,data\raw\edinet\2025-08-25\S100WL5A
S100WL6Z,E03810,,野村證券株式会社,350,変更報告書,2025-08-25 16:49,data\raw\edinet\2025-08-25\S100WL6Z
S100VSUQ,E32011,,りそなアセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第8期(2024/05/28－2025/05/26),2025-08-26 09:00,data\raw\edinet\2025-08-26\S100VSUQ
S100WHJ2,E06748,,大和アセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第10期(2024/12/03－2025/12/01),2025-08-26 09:00,data\raw\edinet\2025-08-26\S100WHJ2
S100WHHS,E06748,,大和アセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第9期(2024/12/03－2025/06/02),2025-08-26 09:00,data\raw\edinet\2025-08-26\S100WHHS
S100WL7R,E38660,,池原　諒平,350,変更報告書,2025-08-26 09:00,data\raw\edinet\2025-08-26\S100WL7R
S100WF7T,E06458,,ドイチェ・アセット・マネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第29期(2024/11/26－2025/05/26),2025-08-26 09:00,data\raw\edinet\2025-08-26\S100WF7T
S100WCWT,E12460,,野村アセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第57期(2024/12/11－2025/12/10),2025-08-26 09:01,data\raw\edinet\2025-08-26\S100WCWT
S100WCDU,E12460,,野村アセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第24期(2024/11/28－2025/05/27),2025-08-26 09:01,data\raw\edinet\2025-08-26\S100WCDU
S100WEYI,E08957,,三井住友ＤＳアセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-26 09:01,data\raw\edinet\2025-08-26\S100WEYI
S100WHHT,E06748,,大和アセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-26 09:01,data\raw\edinet\2025-08-26\S100WHHT
S100WJKI,E06748,,大和アセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第2期(2024/12/03－2025/12/01),2025-08-26 09:01,data\raw\edinet\2025-08-26\S100WJKI
S100WJUN,E09666,,アムンディ・ジャパン株式会社,180,臨時報告書（内国特定有価証券）,2025-08-26 09:01,data\raw\edinet\2025-08-26\S100WJUN
S100WHI4,E06748,,大和アセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第12期(2024/12/03－2025/12/01),2025-08-26 09:01,data\raw\edinet\2025-08-26\S100WHI4
S100WK25,E10677,,アセットマネジメントＯｎｅ株式会社,120,有価証券報告書（内国投資信託受益証券）－第25期(2024/11/26－2025/05/26),2025-08-26 09:01,data\raw\edinet\2025-08-26\S100WK25
S100WKIE,E06433,,東京海上アセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-26 09:01,data\raw\edinet\2025-08-26\S100WKIE
S100VSUN,E32011,,りそなアセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-26 09:01,data\raw\edinet\2025-08-26\S100VSUN
S100WJZ6,E10677,,アセットマネジメントＯｎｅ株式会社,120,有価証券報告書（内国投資信託受益証券）－第3期(2024/05/25－2025/05/26),2025-08-26 09:02,data\raw\edinet\2025-08-26\S100WJZ6
S100WHJ8,E06748,,大和アセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-26 09:02,data\raw\edinet\2025-08-26\S100WHJ8
S100WK29,E10677,,アセットマネジメントＯｎｅ株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-26 09:02,data\raw\edinet\2025-08-26\S100WK29
S100WJQ7,E12444,,三井住友トラスト・アセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第37期(2024/11/26－2025/05/26),2025-08-26 09:02,data\raw\edinet\2025-08-26\S100WJQ7
S100WHI6,E06748,,大和アセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-26 09:02,data\raw\edinet\2025-08-26\S100WHI6
S100WGRV,E06748,,大和アセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第26期(2024/12/03－2025/12/01),2025-08-26 09:02,data\raw\edinet\2025-08-26\S100WGRV
S100WEYM,E08957,,三井住友ＤＳアセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-26 09:02,data\raw\edinet\2025-08-26\S100WEYM
S100WCDW,E12460,,野村アセットマネジメント株式会社,040,訂正有価証券届出書（内国投資信託受益証券）,2025-08-26 09:02,data\raw\edinet\2025-08-26\S100WCDW
S100WJXO,E10677,,アセットマネジメントＯｎｅ株式会社,120,有価証券報告書（内国投資信託受益証券）－第24期(2024/05/28－2025/05/26),2025-08-26 09:03,data\raw\edinet\2025-08-26\S100WJXO
S100WGS3,E06748,,大和アセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第26期(2024/12/03－2025/12/01),2025-08-26 09:03,data\raw\edinet\2025-08-26\S100WGS3
S100WE45,E12460,,野村アセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第12期(2024/11/28－2025/11/27),2025-08-26 09:03,data\raw\edinet\2025-08-26\S100WE45
S100WCWV,E12460,,野村アセットマネジメント株式会社,040,訂正有価証券届出書（内国投資信託受益証券）,2025-08-26 09:03,data\raw\edinet\2025-08-26\S100WCWV
S100WGSL,E06748,,大和アセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第23期(2024/12/03－2025/12/01),2025-08-26 09:03,data\raw\edinet\2025-08-26\S100WGSL
S100WJ9G,E06748,,大和アセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第12期(2024/12/03－2025/12/01),2025-08-26 09:03,data\raw\edinet\2025-08-26\S100WJ9G
S100WK1V,E06433,,東京海上アセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-26 09:03,data\raw\edinet\2025-08-26\S100WK1V
S100VT5F,E12441,,ＳＢＩ岡三アセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第20期(2024/11/28－2025/11/27),2025-08-26 09:03,data\raw\edinet\2025-08-26\S100VT5F
S100WK62,E06433,,東京海上アセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-26 09:03,data\raw\edinet\2025-08-26\S100WK62
S100WGRZ,E06748,,大和アセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-26 09:03,data\raw\edinet\2025-08-26\S100WGRZ
S100WJZ9,E10677,,アセットマネジメントＯｎｅ株式会社,120,有価証券報告書（内国投資信託受益証券）－第12期(2024/05/28－2025/05/26),2025-08-26 09:04,data\raw\edinet\2025-08-26\S100WJZ9
S100W55Z,E12444,,三井住友トラスト・アセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第5期(2024/11/26－2025/05/26),2025-08-26 09:04,data\raw\edinet\2025-08-26\S100W55Z
S100WE47,E12460,,野村アセットマネジメント株式会社,040,訂正有価証券届出書（内国投資信託受益証券）,2025-08-26 09:04,data\raw\edinet\2025-08-26\S100WE47
S100WGS6,E06748,,大和アセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-26 09:04,data\raw\edinet\2025-08-26\S100WGS6
S100WJXS,E10677,,アセットマネジメントＯｎｅ株式会社,120,有価証券報告書（内国投資信託受益証券）－第40期(2024/11/27－2025/05/26),2025-08-26 09:04,data\raw\edinet\2025-08-26\S100WJXS
S100WHJD,E06748,,大和アセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第10期(2024/12/03－2025/12/01),2025-08-26 09:04,data\raw\edinet\2025-08-26\S100WHJD
S100WJXN,E10677,,アセットマネジメントＯｎｅ株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-26 09:04,data\raw\edinet\2025-08-26\S100WJXN
S100WIND,E13447,,ＳＢＩアセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第11期(2024/11/26－2025/05/26),2025-08-26 09:04,data\raw\edinet\2025-08-26\S100WIND
S100WJ9I,E06748,,大和アセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-26 09:04,data\raw\edinet\2025-08-26\S100WJ9I
S100WJ8D,E06748,,大和アセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第26期(2024/12/03－2025/12/01),2025-08-26 09:05,data\raw\edinet\2025-08-26\S100WJ8D
S100WJY8,E12444,,三井住友トラスト・アセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-26 09:05,data\raw\edinet\2025-08-26\S100WJY8
S100WE89,E12460,,野村アセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-26 09:05,data\raw\edinet\2025-08-26\S100WE89
S100WJZ8,E10677,,アセットマネジメントＯｎｅ株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-26 09:05,data\raw\edinet\2025-08-26\S100WJZ8
S100WJZB,E10677,,アセットマネジメントＯｎｅ株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-26 09:05,data\raw\edinet\2025-08-26\S100WJZB
